09:05:07.947 [qtp232244491-26] INFO  spark.http.matching.MatcherFilter - The requested route [/css/style.css] has not been mapped in Spark for Accept: [text/css,*/*;q=0.1]
09:05:08.089 [qtp232244491-26] INFO  spark.http.matching.MatcherFilter - The requested route [/css/style.css] has not been mapped in Spark for Accept: [text/css,*/*;q=0.1]
09:05:08.249 [qtp232244491-26] INFO  spark.http.matching.MatcherFilter - The requested route [/css/style.css] has not been mapped in Spark for Accept: [text/css,*/*;q=0.1]
09:05:08.393 [qtp232244491-26] INFO  spark.http.matching.MatcherFilter - The requested route [/css/style.css] has not been mapped in Spark for Accept: [text/css,*/*;q=0.1]
09:05:08.552 [qtp232244491-26] INFO  spark.http.matching.MatcherFilter - The requested route [/css/style.css] has not been mapped in Spark for Accept: [text/css,*/*;q=0.1]
09:05:08.713 [qtp232244491-26] INFO  spark.http.matching.MatcherFilter - The requested route [/css/style.css] has not been mapped in Spark for Accept: [text/css,*/*;q=0.1]
09:05:08.874 [qtp232244491-26] INFO  spark.http.matching.MatcherFilter - The requested route [/css/style.css] has not been mapped in Spark for Accept: [text/css,*/*;q=0.1]
09:05:09.051 [qtp232244491-26] INFO  spark.http.matching.MatcherFilter - The requested route [/css/style.css] has not been mapped in Spark for Accept: [text/css,*/*;q=0.1]
09:05:09.417 [qtp232244491-26] INFO  spark.http.matching.MatcherFilter - The requested route [/css/style.css] has not been mapped in Spark for Accept: [text/css,*/*;q=0.1]
09:05:09.559 [qtp232244491-26] INFO  spark.http.matching.MatcherFilter - The requested route [/css/style.css] has not been mapped in Spark for Accept: [text/css,*/*;q=0.1]
09:05:23.037 [main] INFO  Main - ARRANCANDO APLICACION
09:05:23.068 [main] INFO  spark.staticfiles.StaticFilesConfiguration - StaticResourceHandler configured with folder = /public
09:05:23.217 [Thread-0] INFO  org.eclipse.jetty.util.log - Logging initialized @970ms to org.eclipse.jetty.util.log.Slf4jLog
09:05:23.301 [Thread-0] INFO  spark.embeddedserver.jetty.EmbeddedJettyServer - == Spark has ignited ...
09:05:23.302 [Thread-0] INFO  spark.embeddedserver.jetty.EmbeddedJettyServer - >> Listening on 0.0.0.0:4567
09:05:23.305 [Thread-0] INFO  org.eclipse.jetty.server.Server - jetty-9.4.31.v20200723; built: 2020-07-23T17:57:36.812Z; git: 450ba27947e13e66baa8cd1ce7e85a4461cacc1d; jvm 17+35-2724
09:05:23.338 [Thread-0] INFO  org.eclipse.jetty.server.session - DefaultSessionIdManager workerName=node0
09:05:23.339 [Thread-0] INFO  org.eclipse.jetty.server.session - No SessionScavenger set, using defaults
09:05:23.342 [Thread-0] INFO  org.eclipse.jetty.server.session - node0 Scavenging every 660000ms
09:05:23.433 [Thread-0] INFO  org.eclipse.jetty.server.AbstractConnector - Started ServerConnector@3dc72283{HTTP/1.1, (http/1.1)}{0.0.0.0:4567}
09:05:23.434 [Thread-0] INFO  org.eclipse.jetty.server.Server - Started @1195ms
09:05:27.331 [qtp2017547691-23] INFO  spark.http.matching.MatcherFilter - The requested route [/css/style.css] has not been mapped in Spark for Accept: [text/css,*/*;q=0.1]
09:05:27.835 [qtp2017547691-26] INFO  spark.http.matching.MatcherFilter - The requested route [/css/style.css] has not been mapped in Spark for Accept: [text/css,*/*;q=0.1]
09:05:27.993 [qtp2017547691-26] INFO  spark.http.matching.MatcherFilter - The requested route [/css/style.css] has not been mapped in Spark for Accept: [text/css,*/*;q=0.1]
09:05:28.267 [qtp2017547691-26] INFO  spark.http.matching.MatcherFilter - The requested route [/css/style.css] has not been mapped in Spark for Accept: [text/css,*/*;q=0.1]
09:05:28.410 [qtp2017547691-26] INFO  spark.http.matching.MatcherFilter - The requested route [/css/style.css] has not been mapped in Spark for Accept: [text/css,*/*;q=0.1]
09:05:28.570 [qtp2017547691-26] INFO  spark.http.matching.MatcherFilter - The requested route [/css/style.css] has not been mapped in Spark for Accept: [text/css,*/*;q=0.1]
09:06:34.019 [main] INFO  Main - ARRANCANDO APLICACION
09:06:34.051 [main] INFO  spark.staticfiles.StaticFilesConfiguration - StaticResourceHandler configured with folder = /public
09:06:34.193 [Thread-0] INFO  org.eclipse.jetty.util.log - Logging initialized @891ms to org.eclipse.jetty.util.log.Slf4jLog
09:06:34.263 [Thread-0] INFO  spark.embeddedserver.jetty.EmbeddedJettyServer - == Spark has ignited ...
